"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1774583903770280445","Sun Mar 31 23:45:47 +0000 2024","0","Kalo dipikir2 kita sama2 pindah tempat kerja. Taemin pindah agensi aku mau pindah tempat induk kerja. Semangat deh kita","1774583903770280445","","","in","SHINee World","0","1","0","https://x.com/minglup/status/1774583903770280445","118003570","minglup"
"1774380126702321731","Sun Mar 31 23:02:53 +0000 2024","2","@bandacatturas semangat . bisa kl kerja dsana cepet. pny temen dl krj dsini terus pindah ke sana. dah bngun kost2an berapa unit di jatinangor.","1774573107342381301","","bandacatturas","in","Bekasi Barat, Indonesia","0","1","0","https://x.com/SateTong/status/1774573107342381301","1303805490627923968","SateTong"
"1774572427881955603","Sun Mar 31 23:00:11 +0000 2024","0","Semalam tgl dkt taman maluri. Pagi ni bangun2 je dah tgl dkt bandar seri permaisuri. Kerja gila pindah tgh malam td.","1774572427881955603","","","in","","0","2","0","https://x.com/sakibakisakura/status/1774572427881955603","411188600","sakibakisakura"
"1774323289269411876","Sun Mar 31 22:58:50 +0000 2024","0","@tanyakanrl Katanya si ibu ini bapaknya itu yg kerja di damkar jaktim anjir. Mana rumahnya di cilangkap deket rumah gue. Kl tau rumahnya sih gue lemparin pake telor busuk tiap hari sampe pindah","1774572088051077442","","tanyakanrl","in","IDN","0","0","0","https://x.com/dorayakikukus24/status/1774572088051077442","920179603053748225","dorayakikukus24"
"1774565802584506794","Sun Mar 31 22:33:51 +0000 2024","1","Patutlah mereka pindah kerja Sel KL dengan Putrajaya.","1774565802584506794","","","in","Latveria","0","0","0","https://x.com/AriffJ93/status/1774565802584506794","2748267235","AriffJ93"
"1774560372521058341","Sun Mar 31 22:12:22 +0000 2024","0","kadang masi suka mikir beruntung ga si kmren aku pindah kerja apaa engga?","1774560394830545218","","javaxlv","in","Riau","0","1","0","https://x.com/javaxlv/status/1774560394830545218","1393738232","javaxlv"
"1774559502609838522","Sun Mar 31 22:08:49 +0000 2024","1","geram la baca pasal cikgu pedophilia tu kena tanggung kerja je. berapa lama nak tanggung tugas? sebab bila dia masuk balik dia aim budak budak baru yang tak pernah dengar pasal dia pulak. pindah maktab? sama je masuk jugak tempat penuh dengan budak budak.","1774559502609838522","","","in","gunnook","0","0","0","https://x.com/illiosunoo/status/1774559502609838522","1472604294134173697","illiosunoo"
"1774551211817283982","Sun Mar 31 21:55:07 +0000 2024","0","@undipmenfess di klinik tempatku kerja masih bisa dipake sih walaupun faskes luar tp cuma dapet max 3 kali kunjungan dan harus dalam sebulan itu lgsg dipakenya pindah faskes jg gabisa langsung digunain biasanya harus nunggu sebulan atau paling cepet 3 minggu dan per tgl 1 baru bisa dipakenya","1774556053952471369","","undipmenfess","in","","0","0","0","https://x.com/sabileus/status/1774556053952471369","1063350323442442241","sabileus"
"1774435008561955094","Sun Mar 31 21:04:37 +0000 2024","0","@dopablooo Banyak duit pindah kerja","1774543346461225093","","dopablooo","in","","0","0","0","https://x.com/_specialgrade/status/1774543346461225093","1533363196047675392","_specialgrade"
"1774537627569623185","Sun Mar 31 20:41:54 +0000 2024","0","lanjut kerja rodi yg gk slesai2 ini (gw pgn pindah cabang plis) https://t.co/EGaAyYdhmh","1774537627569623185","https://pbs.twimg.com/media/GKBskXJaoAAIVFn.jpg","","in","18","0","1","0","https://x.com/ollalui/status/1774537627569623185","1673295470075211780","ollalui"
"1774511014639468634","Sun Mar 31 20:34:21 +0000 2024","0","@hoyeeons They never learn their lesson sih yg tahun kemarin pas tds 2 kan juga sama aja bahkan pindah negara dalam kurun waktu sehari kayak lagi ngejar target buat bayar utang negara makanya artisnya disuruh kerja rodi","1774535726216200213","","hoyeeons","in","","0","1","0","https://x.com/burnpinkk/status/1774535726216200213","1340177621896708096","burnpinkk"
"1774530482790875516","Sun Mar 31 20:13:30 +0000 2024","1","Baiknya pindah kerja saja. Sudah coba apply ke sekolah2 internasional? Atau ikutan open recruitment bumn dan ASN","1774530482790875516","","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/fatmapuspita/status/1774530482790875516","80533122","fatmapuspita"
"1774525725665792183","Sun Mar 31 19:54:36 +0000 2024","0","Temen-temen gue banyak kok yg banting setir pindah halauan ga jadi guru tapi kerja di perkantoran.. gue kalo jadi mereka juga pasti ambil jalan yg sama sih kalo gue belum bisa S2 atau ambil PPG terus lolos CPNS l/PPPK emang di Indonesia itu gaji guru bisa sebercanda itu","1774525725665792183","","","in","Seoul","0","0","0","https://x.com/richa_nilam/status/1774525725665792183","430397800","richa_nilam"
"1774521628501889098","Sun Mar 31 19:38:19 +0000 2024","0","pindah bandung kali ya? (ngarep). tp kontrak kerja masi sampe tahun depan :(","1774521628501889098","","","in","","0","0","0","https://x.com/nrmlsr111/status/1774521628501889098","1177018177227640832","nrmlsr111"
"1774510601005674838","Sun Mar 31 19:31:19 +0000 2024","0"," kakak udah capek kerja setidaknya cuman ini yg bisa adek kasi ke kakak nangis gaklo anjing. setaun aku kerja aku pindah kerja ke jakarta. kami pisah. tapi setiap hari kami selalu rutin komunikasi. BHAKAN SETIAP HARI DIA SELALU TELFON BANGUNIN AKU DR JAUH","1774519865531130140","","jeononujjang","in","caratland","0","1","0","https://x.com/jeononujjang/status/1774519865531130140","1471386767592886275","jeononujjang"
"1774513246063718527","Sun Mar 31 19:07:12 +0000 2024","0","Kangen anak sekarang pada kerja apa ya apa sesuai j urusan apa ngga️i bet cuma segelintir yang lanjutin jurusan trs ke kerjaan dah WELL banyak jg si tapi kek pindah ke interior dsbada yang kerja di bank gaksih wkwkw gatau tafi keren","1774513796377444771","","kageyamean","in","","0","0","0","https://x.com/kageyamean/status/1774513796377444771","1670444418128822272","kageyamean"
"1774306021680558332","Sun Mar 31 18:58:07 +0000 2024","1","@ardisatriawan Pernah lebih bayar ribet waktu itu ngisi form dari 2 pt (karena pindah kerja). Lalu dihubungi sama pihak pajak mau datang tuk audit. sy cuma karyawan biasa yg cuma punya harta motor dan punya banyak hutang tapi 1 team orang2 pajak menyempatkan waktunya sy terhormat sekali ","1774511510712442891","","ardisatriawan","in","","0","0","0","https://x.com/ecobudie/status/1774511510712442891","630875770","ecobudie"
"1774511163268849841","Sun Mar 31 18:56:44 +0000 2024","1","Tenteku hampir tiap hari update di IG mungkin udah ga banyak kesibukan setelah pindah tempat kerja ","1774511163268849841","","","in","AE - East Java","0","0","0","https://x.com/thoriqsayudhi/status/1774511163268849841","595595131","thoriqsayudhi"
"1774504020679553134","Sun Mar 31 18:37:46 +0000 2024","10","gaji bapak cuma cukup untuk nyewa kos. Satu kamar dihuni kita bertiga. Alhamdulilah lah ya setengah tahun bapak kerja di sini. Beliau bisa membawa kita pindah ke rumah yang lumayan murah sewanya dan juga lumayan luas. Setidaknya ada ruang untuk bergerak.","1774506388926206265","","siskanoviw","in","Malang, Jawa Timur","0","1","0","https://x.com/siskanoviw/status/1774506388926206265","275448462","siskanoviw"
"1774486195843797341","Sun Mar 31 17:21:23 +0000 2024","0","bukan malah disuruh pindah kerja sh*t. jelas2 gue tenang kerja disini. perihal gaji jg bodo amat. toh gada jaminan jg gue dapet gaji gede akan bahagia. ya emg guenya jg flat2 aja orangnya.","1774487164941918455","","yourbaeincils","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/yourbaeincils/status/1774487164941918455","1094339815","yourbaeincils"
"1774402676903817648","Sun Mar 31 17:02:07 +0000 2024","0","@ustadchen Tahun depan di tgl ini semoga aku udh pindah kerja ke tempat dmn aku lebih dihargai kl pun blm pindah semoga aku masih tahan banting but why? pasti udh melalui byk jatuh dan pelajaran penting selama setahun ini semoga aku jd lebih baik deh &lt;3 healthy wealthy and wise","1774482318524346715","","ustadchen","in","","0","0","0","https://x.com/iseeyougo_/status/1774482318524346715","1286322818288738305","iseeyougo_"
"1774476554162303468","Sun Mar 31 16:39:13 +0000 2024","0","Manifesting bisa tinggal kerja dan sukses di luar negeri kalo bisa pindah kewarganegaraan juga di negara Eropa hehe","1774476554162303468","","","in","Shinjuku-ku, Tokyo","0","2","1","https://x.com/_lepecheur_/status/1774476554162303468","181496481","_lepecheur_"
"1774475890233348400","Sun Mar 31 16:37:53 +0000 2024","0","Yg paling gua inget dimana gua waktu itu pertama kali abis lulus sekolah pindah ke kota tempat abang gua kerja buat cari kerja. Selama gua disana gua usah cari kerja sana sini dengan dia yg anterin gua kemana mana.","1774476219414880582","","hiixioo","in","","0","1","0","https://x.com/hiixioo/status/1774476219414880582","1435459120291745795","hiixioo"
"1774465390502183268","Sun Mar 31 16:14:22 +0000 2024","0","@kdrama_menfess kyknya justru pindah ke yongduri bisa sambil kek terapi deh satu karna lingkungan dua karna dikelilingin orang yang sayang dia tiga karna udh gak terlalu stres mikirin kerja kerja kerja... jadinya ingatan dia juga makin tajem bukannya ilang ya gak sih? berandai aja dulu","1774470301625307299","","kdrama_menfess","in","she/her/00즈","0","0","0","https://x.com/raurakinanthi/status/1774470301625307299","553371752","raurakinanthi"
"1774468761254555749","Sun Mar 31 16:08:15 +0000 2024","0","pindah tempat kerja dan bidang kerja dengan gaji diatas umr itu","1774468761254555749","","","in","","0","0","0","https://x.com/donghaelovme/status/1774468761254555749","139400653","donghaelovme"
"1774465052600648136","Sun Mar 31 15:53:31 +0000 2024","0","Oalah pensiun apa pindah kerja","1774465052600648136","","","in","","0","0","0","https://x.com/akun_ghaib_nyai/status/1774465052600648136","1465222322785116167","akun_ghaib_nyai"
"1774464858534318476","Sun Mar 31 15:52:44 +0000 2024","0","Aku ke Jepang di Mei. Caratland August pas aku ke Korea. Abis itu aku pindah kerja ","1774464858534318476","","","in","Dream Land","0","0","0","https://x.com/hoshimoonlight/status/1774464858534318476","1082515262522384384","hoshimoonlight"
"1774464657698500705","Sun Mar 31 15:51:57 +0000 2024","0","tbtb di tiktok banyak lewat video kos kosan di jkt apakah ini pertanda aku akan pindah kerja ke surabaya (jokes)","1774464657698500705","","","in","ISTJ","0","0","0","https://x.com/averagebanger/status/1774464657698500705","1236311644306735104","averagebanger"
"1774111413151395980","Sun Mar 31 15:48:05 +0000 2024","0","@dnvnfthrmnn @FaktaSepakbola @Inter Masa depan lautaro masih tanda tanya juga.. meski masih ada kontrak dan dia masih betah di inter.. Bisa aja mau pindah. Inter lebh besar drpd leverkusen . Dan itu bakal ngangkat nama dia juga kalo maen di inter.. Ya namanya kerja masak gak digaji tp dia gak mhal kayaknya","1774463685282660697","","dnvnfthrmnn","in","Banyuwangi, Indonesia","0","1","0","https://x.com/arif_90350/status/1774463685282660697","1645047613757231105","arif_90350"
"1774458067855540369","Sun Mar 31 15:25:53 +0000 2024","0","He means a lot to me Pernah aku mikir gimana ya kalo aku pindah kerja terus ga ketemu dia lagi. Eh jawaban Allah betulan tak terduga. Aku gak pindah kerja tapi aku gak bisa ketemu dia lagi.","1774458099589599413","","bitterfly217","in","uwukiland","0","1","0","https://x.com/bitterfly217/status/1774458099589599413","1024260365796790273","bitterfly217"
"1774454317631815828","Sun Mar 31 15:21:24 +0000 2024","0","@arkhaizure kgn ayo pindah mipa 3 aja. ac nya adem gk kyk mipa 2 cewe ny sportif dan bs kerja sm minus nya yh cowo ny pd kyk hewan kurban yg mw di sembelih aja sih (sebagian besar)","1774456973452517553","","lovisembrassing","in","","0","1","0","https://x.com/tersedahk/status/1774456973452517553","1418926510279438342","tersedahk"
"1774382592550391988","Sun Mar 31 15:13:12 +0000 2024","0","@worksfess Bisa banget nder aku udah 2 kali pindah tempat kerja keterima tanpa ordal.. Anw kita sama udah setahun nganggur. Semangat kita ","1774454908059791395","","worksfess","in","","0","0","0","https://x.com/Juhyuniee__/status/1774454908059791395","1695099138021765120","Juhyuniee__"
"1774126420660564470","Sat Mar 30 17:37:32 +0000 2024","0","@tanscookie paling bener kata gua pindah ke yongduri kerja disan ja jd pengembala sapi dan pengelola supermarket. ambil sono dah queens grup","1774128843936428117","","tanscookie","in","neptunus","0","0","0","https://x.com/crocodul/status/1774128843936428117","1026017641","crocodul"
"1773944862506913896","Sat Mar 30 17:28:51 +0000 2024","1","@tirta_cipeng Pernah meeting sm pimpinan keluarga developer kaya (waktu kerja disana) mmg bener dok bicaranya humble tepat waktu ketika meeting g neko2 ngmg sesuai konteks dan substansi habis itu pindah ke agendanya di luar kota. Benar2 menghargai waktu pol ","1774126658284662918","","tirta_cipeng","in","","0","0","0","https://x.com/pentolgiant/status/1774126658284662918","1219507105087885312","pentolgiant"
"1774119009736392976","Sat Mar 30 16:58:28 +0000 2024","1","kerja di tempat skg tinggal 10 hari lagi abs itu pindah ke tempat kerja yg baru. ktp baru udh jadi juga yuk semangat menabung","1774119009736392976","","","in","Itabashi-ku, Tokyo","0","0","0","https://x.com/tickanicc/status/1774119009736392976","3698678113","tickanicc"
"1774110447664525680","Sat Mar 30 16:55:17 +0000 2024","0","Ni siklus 5 tahunan keknya idup gue ancur bgt kalo kemaren alesan gue bertahan hidup ya cuma pindah kerja tapi sekarang apa ya belom nemu lagi ","1774118209211478432","","drawthecircles","in","Arakawa-ku, Tokyo","0","1","0","https://x.com/drawthecircles/status/1774118209211478432","115909517","drawthecircles"
"1774116558920696160","Sat Mar 30 16:53:32 +0000 2024","2","Pagi pagi.. Ada bapak2 dateng k rumah cari mama. Ternyata dia adalah saudara mama dari Makasar dan d pindah kerja d Surabaya Dia pengacara. Karna Agustus ak pindah k Surabaya bapak ini bilang ga usah nunggu Agustus ak yg urus karir anak mu ini. Dia nanti tinggal kerja ","1774117770848043307","","TaeTae1356492","in","Malang - Tulungagung","0","1","0","https://x.com/TaeTae1356492/status/1774117770848043307","1724974204372811776","TaeTae1356492"
"1773820823838843110","Sat Mar 30 16:41:48 +0000 2024","0","@kiyowooou____ Pindah tempat kerja for my own sanity","1774114817017839920","","kiyowooou____","in","","0","0","0","https://x.com/destinyblues_/status/1774114817017839920","1639963451111141377","destinyblues_"
"1774009822436118883","Sat Mar 30 16:19:16 +0000 2024","0","@prophetofzorck Pindah kerja mas? Weheee","1774109147484807332","","prophetofzorck","in","Kota Surabaya, Jawa Timur","0","1","0","https://x.com/andinixandini/status/1774109147484807332","524997686","andinixandini"
"1774010776694759449","Sat Mar 30 16:05:49 +0000 2024","0","@annazrulan Laki aku p balik kerja rm5 sehari. Keramat ke elmina. Kalau kereta cecah rm50 include tol sehari. Doakan aku and pasangan dpt duit banyak. Nak pindah ke sana","1774105760596894137","","annazrulan","in","Malaysia","0","0","1","https://x.com/takdaknamadah/status/1774105760596894137","3171058208","takdaknamadah"
"1774099202978800025","Sat Mar 30 15:39:45 +0000 2024","0","Kerja i tak popular dan tak hebat macam orang lain.Tapi i suka kerja i disebabkan kecintaan yg dalam sangat kat budak2. Tak taulah..sampaikan setiap anak yang i asuh i boleh kenal perangai diorng. I start jaga since diorng 3 bulan sampailah setahun..lepas tu pindah tecer.. https://t.co/FakI7jgc5B","1774099202978800025","https://pbs.twimg.com/media/GJ7d0stbMAAOVhw.jpg","","in","Kajang, Selangor","0","1","0","https://x.com/darleen_leen/status/1774099202978800025","1386357525755301893","darleen_leen"
"1774096003974766924","Sat Mar 30 15:27:03 +0000 2024","0","Doain ya. Sedang semangat apply loker sana sini demi pindah tempat kerja yg lebih baik","1774096003974766924","","","in","Indonesia","1","0","0","https://x.com/dlgksk14/status/1774096003974766924","1809164732","dlgksk14"
"1774088606241669536","Sat Mar 30 15:23:15 +0000 2024","0","@jjctention Udh kamu di Johnny aja jangan pindah aku belum siap dipoligami hahahahaha","1774095051255365896","","jjctention","in","","0","1","0","https://x.com/imsoluckyforyou/status/1774095051255365896","2954827076","imsoluckyforyou"
"1773831986819518547","Sat Mar 30 15:19:24 +0000 2024","0","@yuliarftr @mark_chanie @festivvl jelek bgt kak blentang blentong gitu pdhl ga ada kegiatan apa2 lg dari bulan feb sampe skrg selaen konser ed sheeran kmrn itupun di pindah. tp ttp aja emg kerjanya kagak bener makanya kmrn pak et marah karna ya dari pengelola gbk nya kerja nya ga bener ","1774094079019934062","","yuliarftr","in","","0","0","0","https://x.com/matchaacakees/status/1774094079019934062","1196059941263429632","matchaacakees"
"1774090813225742491","Sat Mar 30 15:15:59 +0000 2024","0","@kochengfs kalo km kerja kucing km di indoorin trus taro kandang? ngusir kucing stray rada tricky soalnya apalagi kalo territorial. cuma pake air emg ga mempan jd dari kitanya yg mesti ekstra effort buat prevent itu. atau mau ga mau si kucing stray ini mesti km pindah ke area lain.","1774093220005417432","","kochengfs","in","","0","0","0","https://x.com/pinkmoonjpg/status/1774093220005417432","787604145393893376","pinkmoonjpg"
"1774091256182002161","Sat Mar 30 15:12:21 +0000 2024","3","@diethingy Jujur aku pas hidup di desa kabupaten pas jaman2 smp malu karena banyak yg komen nder. Tapi semenjak pindah lagi ke kota udah gak malu lagi karena gak ada yg komen terus banyak temennya jalan kaki juga (orang2 juga banyak yg jalan kaki entah ke indomaret ke kampus kerja dll)","1774092306624471232","","diethingy","in","Surabaya","0","0","0","https://x.com/DekissLee/status/1774092306624471232","1603756884649185285","DekissLee"
"1774091941392912889","Sat Mar 30 15:10:54 +0000 2024","0"," kenapa ya dpt buyer ngeyel begini udh dibilang kantor shopee tuh juauh poll disuruh pindah ke jnt jne aku udah capslock juga masalahnya tuh 15km... aku sambil kerja... gak ada yg anter kecuali hari libur","1774091941392912889","","","in","INI AKUN HOMO","0","0","0","https://x.com/heeforjakes/status/1774091941392912889","1668293901680259073","heeforjakes"
"1774082408343609462","Sat Mar 30 14:33:05 +0000 2024","0","Singkat cerita anaknya udah gedhe. Cantik banget. Temenku pada akhirnya nemuin sosok laki2 lain yg sayang sama dia 5 tahun kemudian. Dia temen dekatku di tempat kerja. Orangnya baik banget. Pas dia ngurusin pindah tempat tinggal karena mau ikut suaminya yg baru-","1774082425272090631","","ojkmt1314","in","Indonesia","0","1","0","https://x.com/ojkmt1314/status/1774082425272090631","93155982","ojkmt1314"
"1773831986819518547","Sat Mar 30 14:31:10 +0000 2024","4","@yuliarftr @mark_chanie @festivvl soalnya dari pihak gbk nya pun kerja nya ga becus kak yg sebulanan aja gbs gmn yg 3 minggu. emg yg salah pihak gbk nya seharusnya dari awal dia tau uda di daftarin as home for pildun knp msh nge acc konser kek kmrn ed sheran trs skrg tds 3. soalnya syg bgt klo pindah venue","1774081943552012374","","yuliarftr","in","","0","1","0","https://x.com/matchaacakees/status/1774081943552012374","1196059941263429632","matchaacakees"
"1774080668701806594","Sat Mar 30 14:26:06 +0000 2024","0","punya bos tp gamau service ac krn mau pindah buldep udah 3 hari kerja panas2 an. Blm lg ada bau ketek sinting","1774080668701806594","","","in","Kota Surabaya, Jawa Timur","0","1","0","https://x.com/pureeeevil/status/1774080668701806594","587082977","pureeeevil"
"1773843379887169853","Sat Mar 30 14:18:05 +0000 2024","0","@ivokun Ketauan LEBIH POTONG nya tapi nanti pas masa Desember ya. Soalnya nanti pas masa Desember pajak penghasilan setahun tetap dihitung dengan tarif PPh pasal 17. Asumsinya tetep NIHIL : 1) ga pindah kerja 2) sumber penghasilan hanya satu pemberi kerja 3) ga ada penghasilan lainnya","1774078649496727850","","Giov0909","in","Jakarta Capital Region","0","0","0","https://x.com/Giov0909/status/1774078649496727850","1056568862123057152","Giov0909"
"1774077615424634997","Sat Mar 30 14:13:58 +0000 2024","0","Aku pindah kerja ke apartment kan trus spv aku bilang ke teman aku pus liat liat dara takut die loncat wkw kocak gaming Aku pun takut nak loncat","1774077615424634997","","","in","","0","0","0","https://x.com/VitaeDarha/status/1774077615424634997","294638156","VitaeDarha"
"1773832729676898504","Sat Mar 30 14:02:41 +0000 2024","0","@mrshananto pindah kerja ke kantor baru dan baru sadar klo baju2 gw tuh dah tua2 umurnya dah 5+ keatas. bahkan ada 1 baju dr gw kuliah yg artinya dah 10th yg lalu. dan waktunya dipensiunkan. sekarang beli baju lebaran yg bisa dipake juga ke kantor ","1774074773074829544","","mrshananto","in","","0","0","0","https://x.com/bangtanie_omma/status/1774074773074829544","1006545013025566721","bangtanie_omma"
"1774074031723139436","Sat Mar 30 13:59:44 +0000 2024","0","gak pernah terbayang kalau tempat kerja gw akan pindah bjirr kirain gw akan selalu bekerja deket rumah nanti habis lebaran jauhan dari rumah jadi gak bisa pulang maksi dirumah lagi ","1774074031723139436","","","in","In your Retina","0","0","0","https://x.com/Renitaksnd/status/1774074031723139436","422367546","Renitaksnd"
"1774052870691983494","Sat Mar 30 13:33:37 +0000 2024","1","@worksfess Gpp nder pindah aja kasi makan ego itu enak ayo nder segera resign masih banyak di belakang mu yang mau kerja dan dapet job karna alasan kebutuhan bukan karna alasan bosenan","1774067457407533538","","worksfess","in","Jakarta","0","0","0","https://x.com/Addie_27/status/1774067457407533538","355268030","Addie_27"
"1774066696229405010","Sat Mar 30 13:30:35 +0000 2024","8","Sepupu chatt dia pindah balik kampung karena mutasi kerja. Pesan dia ke aku buat aku sedih ","1774066696229405010","","","in","Jakarta Pusat, DKI Jakarta","0","0","0","https://x.com/Vebryebo94/status/1774066696229405010","1671334359322996737","Vebryebo94"
"1774064324673495263","Sat Mar 30 13:21:10 +0000 2024","0","Pulang kerja langsung ribut mau war tiket sekarang beresin kosan karena gw mau pindah kosan cape banget","1774064324673495263","","","in","","0","0","0","https://x.com/justmymood7/status/1774064324673495263","1559147901355298816","justmymood7"
"1773747246431138216","Sat Mar 30 13:07:20 +0000 2024","0","@sosmedkeras Kaya almh ibu dulu tiap pulang kerja selalu bikiniin jus taro di kulkas kalo engga dipegangiin nunggu anaknya pulang kerja di kursi depan.. sambil nanya gimana hari ini banyak kerjaan engga sampe skrg itu kursi masih di tempatnya ga boleh di pindah serindu itu ama almh","1774060842935611433","","sosmedkeras","in","Bekasi, Jawa Barat","0","0","0","https://x.com/alelyumi/status/1774060842935611433","330695675","alelyumi"
"1774059474078302450","Sat Mar 30 13:01:53 +0000 2024","0","capek bgt emang pulang kerja langsung nonton hampir 4 jam gimana ga ketiduran awalnya aku duduk di depan meja cuman udah 3 jam jadi cape alhasil pindah ke tempat tidur sambil rebahan nonton nya dan ternyata beneran ketiduran","1774059474078302450","","","in","𝚎𝚕𝚕𝚢𝚘𝚘𝚗𝚒𝚟𝚎𝚛𝚜𝚎 ","0","0","0","https://x.com/seesawell28/status/1774059474078302450","1364431214401056775","seesawell28"
"1774059242426937651","Sat Mar 30 13:00:58 +0000 2024","0","NAHLOH KAMAR AIS UDAH GADA PINDAH KE GUE BSK DISURUH KERJA BAKTI PINDAHIN KASUR PINDAHIN KACA SAMA BUANGIN BUNGA BUNGA KERING","1774059242426937651","","","in","0.00 - 4.01","0","0","0","https://x.com/ins0mneya/status/1774059242426937651","1269603086101667842","ins0mneya"
"1774055783644504475","Sat Mar 30 13:00:25 +0000 2024","0","@ttorroo ...pindah ke luar negeri nggak kerja di sana? ","1774059103759086075","","ttorroo","in","Tangerang","0","0","0","https://x.com/donorys/status/1774059103759086075","77956142","donorys"
"1774025346796666897","Sat Mar 30 12:54:19 +0000 2024","0","@tanyarlfes Bukan konteks kpop sih. Tapi gw selama udh kerja gw udh ga ngikutin musik2 wkwk.. Paling2 ya dari fyp tiktok sama saran spotify. Malah skrg pindah ke anime","1774057567003750407","","tanyarlfes","in","Malang, Jawa Timur","0","0","0","https://x.com/femfitr_/status/1774057567003750407","355993592","femfitr_"
"1774057163411030038","Sat Mar 30 12:52:42 +0000 2024","0","Esok last day masuk office kerja early morning next week start kerja pukul 10. Next week jugak pindah building. Kita dah selesa setahun dekat sini dia pindah balik block haritu.","1774057163411030038","","","in","Malaysia","0","0","0","https://x.com/aboldbluerose/status/1774057163411030038","111908149","aboldbluerose"
"1774056141255057641","Sat Mar 30 12:48:39 +0000 2024","0","yaAllah aku beneran pengen pindah kerja","1774056141255057641","","","in","planet ","0","0","0","https://x.com/fg_forlife/status/1774056141255057641","2379073284","fg_forlife"
"1774006954052223279","Sat Mar 30 12:48:24 +0000 2024","0","Nikah kaga nangis pindah kerja malah nangis mulu bjiirr.. ","1774056078978019831","","koming94","in","Bali","0","0","0","https://x.com/koming94/status/1774056078978019831","441839979","koming94"
"1773744386503049537","Sat Mar 30 12:31:47 +0000 2024","0","@meinmokhtar dulu aku keje shah alam dekat ttdi jaya rumah dekat setapak kl. Time pegi kerja dlam 30minit-45minit. Time balek sejam sejam lebih sikit. Hari hari lalu nkve. Better pindah shalamkot anon ahahaha","1774051900088066124","","meinmokhtar","in","Terengganu","0","0","0","https://x.com/adaaahmalek_/status/1774051900088066124","537155181","adaaahmalek_"
"1774045150098104327","Sat Mar 30 12:04:58 +0000 2024","17","Kirain pindah ke Jakarta buat cari kerja gatau nya malah open bo ","1774045150098104327","","","in","Karawang, Jawa Barat","0","3","0","https://x.com/massiyann/status/1774045150098104327","1765708856846655488","massiyann"
"1774043675875795448","Sat Mar 30 11:59:07 +0000 2024","10","alasan hyoseop kerja rodi juga pasti ini mana baru pindah an semangat para ceo","1774043675875795448","","","in","낭닥","0","0","2","https://x.com/loviebiblee/status/1774043675875795448","1308623635020525568","loviebiblee"
"1773456567532458301","Sat Mar 30 11:54:49 +0000 2024","0","@Positvevbs Pindah kerja di Kota biar balik ke rumah","1774042595045544447","","Positvevbs","in","Indonesia","0","0","0","https://x.com/endahnurlita_/status/1774042595045544447","713716020","endahnurlita_"
"1774448007146344883","Sun Mar 31 14:45:47 +0000 2024","0","Bangett karena dulu pernah ditinggal ibu kerja di luar kota. Bahkan waktu kecil gamau bobo klo blom disamperin bapak ahahahahahah Kayaknya aku gak tinggal serumah sama bapak cuma ½ tahun doang deh waktu pindah","1774448007146344883","","","in","","0","0","0","https://x.com/haana_flevra/status/1774448007146344883","1755852982372241409","haana_flevra"
"1774447950179303566","Sun Mar 31 14:45:33 +0000 2024","0","Pindah kerja keluar dari Jakarta.","1774447950179303566","","","in","","0","0","0","https://x.com/tyaleonesse/status/1774447950179303566","1213630522770878464","tyaleonesse"
"1774441961883353373","Sun Mar 31 14:31:25 +0000 2024","1","@worksfess Klo kerja di resto ga bisa cari2 info sambil kerja Klo kerja jd staff IT sekolah bisa Nyambi nyari info loker baru atau bisa lebih memperdalam ilmu baru Jd ada step by step untuk menjadi lebih baik So mending pindah jd staff IT","1774444393908568143","","worksfess","in","iKONoha","0","1","0","https://x.com/GreenGU2/status/1774444393908568143","1092355452006887424","GreenGU2"
"1774402207389298898","Sun Mar 31 14:12:59 +0000 2024","0","@mariwpossa MENGUSAHAKAN PINDAH KERJA KE LINGKUNGAN YANG KEBIH BAIK DAN SPORTIF","1774439752890282065","","mariwpossa","in","","0","0","0","https://x.com/whoopsiiiiiie/status/1774439752890282065","1675476563926863873","whoopsiiiiiie"
"1774439290971496519","Sun Mar 31 14:11:09 +0000 2024","0","lucu bgt td gw mikir asik enak nih deket ke blok m baru inget udah PINDAH tempat kerja ","1774439290971496519","","","in","exo tbz svt wayv trs","0","0","0","https://x.com/xiaolongdin/status/1774439290971496519","1371471718020120579","xiaolongdin"
"1774402676903817648","Sun Mar 31 14:06:45 +0000 2024","0","@ustadchen Semoga udah bisa pindah tempat kerja baru","1774438186342875307","","ustadchen","in","Padang Utara, Indonesia","0","0","0","https://x.com/uda_2019/status/1774438186342875307","1142393831091892224","uda_2019"
"1774437300413608026","Sun Mar 31 14:03:14 +0000 2024","0","Apalagi denger w kerja bawa motor sendiri ke kantor ya allah itu diskusi buat izin nya aja 1 bulan woy.. secara w gk pernah ngendarai motor slama 6 th &amp; mobil pun pake driver antar jemput slama 3 th. Apa kagak ketar ketirr emak w anakny tiba2 random pindah ke jkt.","1774437300413608026","","","in","DKI Jakarta, pluit Indonesia","0","0","0","https://x.com/hirukeanami/status/1774437300413608026","98385317","hirukeanami"
